County,id2,Population,Deaths,rate,high_rate,low_rate,post_rate_mm,post_low,post_high,post_rate_hyp,post_low_hyp,post_high_hyp,post_rate_hypypst,post_low_hypst,post_high_hypst,post_rate_hyp_pty,post_low_hyp_pty,post_high_hyp_pty,log_rate
"Tooele County, Utah",49045,64833,34.0,5.244242900991779e-05,0,0,5.150269179744635e-05,3.5518543447126114e-05,6.970376579260743e-05,5.180250435754856e-05,3.5738037422393034e-05,6.984281613422272e-05,5.1882393245075564e-05,3.4809330489121263e-05,6.932561924181838e-05,5.1882393245075564e-05,3.4809330489121263e-05,6.932561924181838e-05,-9.855794580349022
"Toole County, Montana",30101,4977,0.0,0.0,0,1,6.815925986546137e-06,2.1308848358363326e-13,2.6423974905830443e-05,5.407893001515013e-06,5.828095165376651e-19,2.3394456782445944e-05,4.583539569057491e-06,6.93245820072397e-19,2.1125219080497482e-05,4.583539569057491e-06,6.93245820072397e-19,2.1125219080497482e-05,-16.977315754707732
"Toombs County, Georgia",13279,27196,0.0,0.0,0,1,1.6135013402678876e-06,8.829665534369045e-15,6.350437064133459e-06,1.2225436418360526e-06,4.8263310554698375e-18,5.410628130242314e-06,1.0615973356861023e-06,6.3687230910735865e-18,4.771694996862588e-06,1.0615973356861023e-06,6.3687230910735865e-18,4.771694996862588e-06,-16.977315754707732
"Torrance County, New Mexico",35057,15302,0.0,0.0,0,1,2.72977390159897e-06,2.8126732373312584e-14,1.0762735167639277e-05,2.084209281617191e-06,6.136498285548715e-18,9.135217570853511e-06,1.8028503749099932e-06,4.0444538073548253e-19,8.256641653762972e-06,1.8028503749099932e-06,4.0444538073548253e-19,8.256641653762972e-06,-16.977315754707732
"Towner County, North Dakota",38095,2263,0.0,0.0,0,1,1.0689550776484212e-05,1.5728215390917932e-14,4.329273701040593e-05,9.145420194434757e-06,2.3796050066157257e-15,3.947532461650797e-05,8.196844027597317e-06,3.5154832972723947e-20,3.832321518543624e-05,8.196844027597317e-06,3.5154832972723947e-20,3.832321518543624e-05,-16.977315754707732
"Towns County, Georgia",13281,11391,0.0,0.0,0,1,3.496730655911263e-06,6.317263113875644e-15,1.3540907972303477e-05,2.6872665470512734e-06,7.901161169931438e-17,1.1837056028690771e-05,2.394907541499256e-06,5.479012454217608e-19,1.081216880398169e-05,2.394907541499256e-06,5.479012454217608e-19,1.081216880398169e-05,-16.977315754707732
"Traill County, North Dakota",38097,8030,0.0,0.0,0,1,4.789506364022093e-06,2.0988085184208685e-14,1.8528206687397045e-05,3.6048798740608352e-06,6.506911189037438e-24,1.591991080308182e-05,3.2283724100369323e-06,8.022584659201642e-20,1.4471098857772699e-05,3.2283724100369323e-06,8.022584659201642e-20,1.4471098857772699e-05,-16.977315754707732
"Transylvania County, North Carolina",37175,33482,10.0,2.9866794098321488e-05,0,0,2.9458067171055585e-05,1.3318571103235638e-05,4.770403651905614e-05,2.9707355994202082e-05,1.3360609778651681e-05,4.8807425421979046e-05,2.9635604885210083e-05,1.3630063053926599e-05,4.897557021660218e-05,2.9635604885210083e-05,1.3630063053926599e-05,4.897557021660218e-05,-10.41876325997573
"Traverse County, Minnesota",27155,3356,0.0,0.0,0,1,8.824486227946512e-06,6.240385125167058e-14,3.436690337272867e-05,7.3374734255110905e-06,4.57960205245551e-15,3.1756242512158696e-05,6.561071277402608e-06,1.2729915085005373e-16,2.9391301771393065e-05,6.561071277402608e-06,1.2729915085005373e-16,2.9391301771393065e-05,-16.977315754707732
"Travis County, Texas",48453,1199323,642.0,5.3530199954474315e-05,0,0,5.34834350239893e-05,4.9204895723819666e-05,5.764937893585044e-05,5.348857997134022e-05,4.9352078746567905e-05,5.746208794150992e-05,5.353002988796629e-05,4.9284969649300636e-05,5.749026106398469e-05,5.353002988796629e-05,4.9284969649300636e-05,5.749026106398469e-05,-9.835264578193753
"Treasure County, Montana",30103,692,0.0,0.0,0,1,1.6721432930028444e-05,7.839522951992063e-15,6.626135124551123e-05,1.60640799464522e-05,1.33057520887418e-14,6.86946180508292e-05,1.4115809030097314e-05,2.1428757436277252e-20,6.471498504452454e-05,1.4115809030097314e-05,2.1428757436277252e-20,6.471498504452454e-05,-16.977315754707732
"Trego County, Kansas",20195,2872,0.0,0.0,0,1,9.717901877655175e-06,1.1481050458242685e-14,3.737213581512371e-05,7.980924233766508e-06,1.4031686607201688e-15,3.51494774702087e-05,7.066932041007079e-06,6.361431197593334e-17,3.2791360317518896e-05,7.066932041007079e-06,6.361431197593334e-17,3.2791360317518896e-05,-16.977315754707732
"Trempealeau County, Wisconsin",55121,29633,14.0,4.724462592380117e-05,0,0,4.550321730047945e-05,2.295933659463268e-05,6.884768156029709e-05,4.6181672260184556e-05,2.364241050841092e-05,7.093737984719659e-05,4.606640604375455e-05,2.464211670941097e-05,7.001371372994018e-05,4.606640604375455e-05,2.464211670941097e-05,7.001371372994018e-05,-9.960171647555482
"Treutlen County, Georgia",13283,6637,0.0,0.0,0,1,5.492577392672558e-06,3.355842498490638e-14,2.1574449410199007e-05,4.235143638749254e-06,1.2525053267481818e-16,1.826073169670824e-05,3.8532134255865285e-06,6.624825813401732e-16,1.7615889822185888e-05,3.8532134255865285e-06,6.624825813401732e-16,1.7615889822185888e-05,-16.977315754707732
"Trigg County, Kentucky",21221,14264,0.0,0.0,0,1,2.9488297906098416e-06,3.1678092159605696e-14,1.1575990697181853e-05,2.267948481657241e-06,6.6077121930821824e-18,1.023089668519298e-05,1.95097703022704e-06,8.419116231683064e-19,8.883958669418842e-06,1.95097703022704e-06,8.419116231683064e-19,8.883958669418842e-06,-16.977315754707732
"Trimble County, Kentucky",21223,8620,0.0,0.0,0,1,4.453404490484034e-06,1.7876233366741875e-14,1.7331600283701155e-05,3.4511349753892e-06,9.966353691998984e-20,1.4768636494549744e-05,3.073495800662466e-06,2.4770951832525093e-16,1.3976183093271831e-05,3.073495800662466e-06,2.4770951832525093e-16,1.3976183093271831e-05,-16.977315754707732
"Trinity County, California",6105,12782,0.0,0.0,0,1,3.1662766889842563e-06,5.737387434071951e-15,1.2154059260710169e-05,2.450558745019958e-06,9.097843447377043e-20,1.0950547174705655e-05,2.148443339080421e-06,7.252265885059537e-18,9.728938240236282e-06,2.148443339080421e-06,7.252265885059537e-18,9.728938240236282e-06,-16.977315754707732
"Trinity County, Texas",48455,14442,0.0,0.0,0,1,2.8783191464774964e-06,6.081649618733135e-14,1.1364428365636631e-05,2.1413348335303127e-06,6.522180297217797e-17,9.431652850191992e-06,1.8940223685573367e-06,4.6772038590837955e-18,8.736860163802496e-06,1.8940223685573367e-06,4.6772038590837955e-18,8.736860163802496e-06,-16.977315754707732
"Tripp County, South Dakota",46123,5492,0.0,0.0,0,1,6.244441858625752e-06,3.87824914611108e-15,2.4422566146171035e-05,4.983015177020889e-06,5.092189877965935e-15,2.1981533686210162e-05,4.349176662864978e-06,3.62347720447477e-19,1.976428453742263e-05,4.349176662864978e-06,3.62347720447477e-19,1.976428453742263e-05,-16.977315754707732
"Troup County, Georgia",13285,70005,14.0,1.9998571530604958e-05,0,0,2.010329739275661e-05,1.0345830676239086e-05,3.0369688341415168e-05,2.0064885174886558e-05,1.0698658575905293e-05,3.0810454318171325e-05,1.999722225914483e-05,1.0363240135301825e-05,3.033023638477651e-05,1.999722225914483e-05,1.0363240135301825e-05,3.033023638477651e-05,-10.819849710430812
"Trousdale County, Tennessee",47169,8271,0.0,0.0,0,1,4.6511893062491924e-06,2.1026651900824707e-14,1.7935514805296516e-05,3.4639950231004683e-06,3.8099532698420147e-17,1.5471504257721592e-05,3.2097885538152167e-06,1.983333594320506e-20,1.4760203715710837e-05,3.2097885538152167e-06,1.983333594320506e-20,1.4760203715710837e-05,-16.977315754707732
"Trumbull County, Ohio",39155,201825,135.0,6.688963210702341e-05,0,0,6.637523804277968e-05,5.500175600659658e-05,7.741476362238084e-05,6.648477884760629e-05,5.570302898353386e-05,7.808700816543952e-05,6.651937082352041e-05,5.541314674146236e-05,7.688211286026875e-05,6.651937082352041e-05,5.541314674146236e-05,7.688211286026875e-05,-9.612466578818832
"Tucker County, West Virginia",54093,6926,0.0,0.0,0,1,5.329544363183713e-06,1.7193600817124164e-13,2.109746243086208e-05,4.038851687635148e-06,4.7186006225147734e-18,1.8029727156928627e-05,3.4829472791167015e-06,4.691754172315541e-16,1.5461575542472083e-05,3.4829472791167015e-06,4.691754172315541e-16,1.5461575542472083e-05,-16.977315754707732
"Tulare County, California",6107,460437,177.0,3.8441741215410576e-05,0,0,3.8379511216390346e-05,3.278650226878587e-05,4.4151423949045105e-05,3.8426288455916516e-05,3.3015519117134304e-05,4.4090500436035696e-05,3.8438654834574125e-05,3.27796021466696e-05,4.39485307010869e-05,3.8438654834574125e-05,3.27796021466696e-05,4.39485307010869e-05,-10.166366677921083
"Tulsa County, Oklahoma",40143,642940,445.0,6.921330139670886e-05,1,0,6.899672253013101e-05,6.287907952832219e-05,7.559836303510281e-05,6.913762716364238e-05,6.290118145952931e-05,7.567061962553937e-05,6.908677437723e-05,6.250334218130241e-05,7.549914045985779e-05,6.908677437723e-05,6.250334218130241e-05,7.549914045985779e-05,-9.57831749709647
"Tunica County, Mississippi",28143,10234,0.0,0.0,0,1,3.906086735842857e-06,2.8708274531185926e-13,1.5251722765609744e-05,2.9712467924556965e-06,8.152635764858436e-17,1.2932287755347893e-05,6.112367609303669e-06,4.646580602196481e-11,2.0702336320389967e-05,6.112367609303669e-06,4.646580602196481e-11,2.0702336320389967e-05,-16.977315754707732
"Tuolumne County, California",6109,53804,25.0,4.646494684410081e-05,0,0,4.5487584855234683e-05,2.9372402195427624e-05,6.36292376906326e-05,4.590313146329954e-05,2.8755445085105333e-05,6.418381837126825e-05,4.573000183258299e-05,2.8482111734367092e-05,6.372791883462627e-05,4.573000183258299e-05,2.8482111734367092e-05,6.372791883462627e-05,-9.976812360954318
"Turner County, Georgia",13287,8030,0.0,0.0,0,1,4.6105584574426526e-06,4.560370600514749e-14,1.796235891972952e-05,3.6853960416188984e-06,2.2809752491363166e-16,1.6776614305578367e-05,3.245524234111684e-06,4.270291213972927e-18,1.4529523460413273e-05,3.245524234111684e-06,4.270291213972927e-18,1.4529523460413273e-05,-16.977315754707732
"Turner County, South Dakota",46125,8317,0.0,0.0,0,1,4.637366824387124e-06,7.332240682226291e-15,1.837033899018583e-05,3.544987499559642e-06,2.485120522486669e-15,1.5536766395092657e-05,3.1210946204740336e-06,7.186406322794587e-19,1.4232718937600254e-05,3.1210946204740336e-06,7.186406322794587e-19,1.4232718937600254e-05,-16.977315754707732
"Tuscaloosa County, Alabama",1125,206102,32.0,1.5526292806474464e-05,0,0,1.562152384378453e-05,1.051831198453389e-05,2.0956871925374326e-05,1.5576963631053683e-05,1.0100782214656329e-05,2.082854339662935e-05,1.5597245290065854e-05,1.0408929048901064e-05,2.0844154665446912e-05,1.5597245290065854e-05,1.0408929048901064e-05,2.0844154665446912e-05,-11.072975661052958
"Tuscarawas County, Ohio",39157,92420,22.0,2.380437134819303e-05,0,0,2.3666081804449028e-05,1.4270245833132883e-05,3.371467136514014e-05,2.3849083348594118e-05,1.4546473854220587e-05,3.4042278896976826e-05,2.3849444021027755e-05,1.4368456353848913e-05,3.413286422679575e-05,2.3849444021027755e-05,1.4368456353848913e-05,3.413286422679575e-05,-10.645641324059987
"Tuscola County, Michigan",26157,53338,18.0,3.374704713337583e-05,0,0,3.326657885975579e-05,1.835010123883764e-05,4.8240407925305614e-05,3.3475806162368266e-05,1.9247825269325087e-05,4.849449787603264e-05,3.3404043228903104e-05,1.8523205508457466e-05,4.88229470549242e-05,3.3404043228903104e-05,1.8523205508457466e-05,4.88229470549242e-05,-10.296617636817833
"Twiggs County, Georgia",13289,8171,0.0,0.0,0,1,4.6773147413247746e-06,1.1495722298655862e-13,1.809584961953859e-05,3.529791213200877e-06,3.239193998890733e-19,1.5653635095379218e-05,3.1696404672767376e-06,2.1497447676765867e-18,1.4524770241032744e-05,3.1696404672767376e-06,2.1497447676765867e-18,1.4524770241032744e-05,-16.977315754707732
"Twin Falls County, Idaho",16083,83514,61.0,7.304164571209617e-05,1,0,7.176781846176728e-05,5.366144559719084e-05,8.972407666999831e-05,7.207850316010892e-05,5.480079482492618e-05,9.012051270276078e-05,7.223254638298716e-05,5.4857767875023624e-05,8.996372416389459e-05,7.223254638298716e-05,5.4857767875023624e-05,8.996372416389459e-05,-9.52448079027619
"Tyler County, Texas",48457,21320,14.0,6.566604127579737e-05,0,0,6.172270335491468e-05,3.256526646689196e-05,9.533168869830615e-05,6.294209046185965e-05,3.072677025609302e-05,9.553403630042502e-05,6.278590133677342e-05,3.278097948847226e-05,9.651935737774284e-05,6.278590133677342e-05,3.278097948847226e-05,9.651935737774284e-05,-9.630928641658567
"Tyler County, West Virginia",54095,8972,0.0,0.0,0,1,4.254191153796667e-06,3.768386699886191e-14,1.6551381902726197e-05,3.3664370824098794e-06,9.993347808186305e-16,1.4660975692492605e-05,2.838134765034266e-06,2.9668585815196324e-22,1.2734545214452774e-05,2.838134765034266e-06,2.9668585815196324e-22,1.2734545214452774e-05,-16.977315754707732
"Tyrrell County, North Carolina",37177,4141,0.0,0.0,0,1,7.72726127184666e-06,3.9168990982295314e-15,3.0168527165202e-05,6.257548072320661e-06,2.255916374892722e-16,2.7430425739919447e-05,5.52833768206937e-06,8.006722401219495e-18,2.5440437183900972e-05,5.52833768206937e-06,8.006722401219495e-18,2.5440437183900972e-05,-16.977315754707732
"Uinta County, Wyoming",56041,20773,0.0,0.0,0,1,2.097498536225064e-06,5.380183816636694e-15,8.276374489402437e-06,1.5135334806215959e-06,1.7083340276741768e-17,6.637799427968805e-06,1.417449420951776e-06,2.4174515767250835e-17,6.559260884817797e-06,1.417449420951776e-06,2.4174515767250835e-17,6.559260884817797e-06,-16.977315754707732
"Uintah County, Utah",49047,36373,20.0,5.498584114590493e-05,0,0,5.311965774391155e-05,3.073500456980018e-05,7.547740787612823e-05,5.3842981383753787e-05,3.078240175323819e-05,7.687241444015313e-05,5.366072857993815e-05,3.181655524559417e-05,7.800996784783511e-05,5.366072857993815e-05,3.181655524559417e-05,7.800996784783511e-05,-9.808434839584368
"Ulster County, New York",36111,179225,85.0,4.7426419305342444e-05,0,0,4.7050038278981905e-05,3.666912334489593e-05,5.6520874795775445e-05,4.717532173162949e-05,3.7518199888319576e-05,5.739273348196795e-05,4.731419361482275e-05,3.7210433325557915e-05,5.70710966553732e-05,4.731419361482275e-05,3.7210433325557915e-05,5.70710966553732e-05,-9.956331115224803
"Umatilla County, Oregon",41059,76456,28.0,3.662237103693628e-05,0,0,3.6336267086235567e-05,2.298904128623186e-05,4.979780705602442e-05,3.641537495524529e-05,2.4259182730669984e-05,5.097188685850405e-05,3.631212347251719e-05,2.3803249084468917e-05,4.930956666340064e-05,3.631212347251719e-05,2.3803249084468917e-05,4.930956666340064e-05,-10.214851273764857
"Unicoi County, Tennessee",47171,17719,0.0,0.0,0,1,2.4060616583301736e-06,4.911320194089299e-15,9.317813668276259e-06,1.7676292815604646e-06,1.4522679461128043e-15,7.521776587083158e-06,1.5935308012531361e-06,6.537318888207189e-17,7.172126833214643e-06,1.5935308012531361e-06,6.537318888207189e-17,7.172126833214643e-06,-16.977315754707732
"Union County, Arkansas",5139,39887,12.0,3.0084990097024094e-05,0,0,2.9593453241614727e-05,1.4190941962509251e-05,4.5910273580735756e-05,2.9918311821860115e-05,1.4268317651594936e-05,4.744845773628452e-05,2.971160396685567e-05,1.4020546020061889e-05,4.6403977281416406e-05,2.971160396685567e-05,1.4020546020061889e-05,4.6403977281416406e-05,-10.411484178458572
"Union County, Florida",12125,15142,0.0,0.0,0,1,2.7805830818963807e-06,4.951717553283786e-14,1.100534561193166e-05,2.0581288725640295e-06,1.522090722870413e-17,9.00109974350689e-06,1.8245058236497612e-06,3.628067442280983e-18,8.30755210106751e-06,1.8245058236497612e-06,3.628067442280983e-18,8.30755210106751e-06,-16.977315754707732
"Union County, Georgia",13291,22928,0.0,0.0,0,1,1.9626263189513904e-06,3.9927798462872144e-14,7.549817366994847e-06,1.4160322168001542e-06,4.280538467029939e-15,6.145996079358489e-06,1.2642101553967415e-06,1.1702739691063762e-23,5.741806221941304e-06,1.2642101553967415e-06,1.1702739691063762e-23,5.741806221941304e-06,-16.977315754707732
"Union County, Illinois",17181,17212,0.0,0.0,0,1,2.4919032634760443e-06,2.173833216880096e-13,9.831560869750196e-06,1.8089831676746372e-06,5.411119479302505e-18,7.66131760771083e-06,1.6487331337328283e-06,9.389427203789945e-19,7.478898540914861e-06,1.6487331337328283e-06,9.389427203789945e-19,7.478898540914861e-06,-16.977315754707732
"Union County, Indiana",18161,7212,0.0,0.0,0,1,5.079235858529192e-06,3.970374659756942e-14,2.0137572022526992e-05,3.9847832663247e-06,9.295492849390031e-16,1.7818757730180295e-05,3.479466721805153e-06,5.275708116922137e-20,1.5733090110432916e-05,3.479466721805153e-06,5.275708116922137e-20,1.5733090110432916e-05,-16.977315754707732
"Union County, Iowa",19175,12420,0.0,0.0,0,1,3.2526400622213126e-06,6.713558376344414e-17,1.2783270864123727e-05,2.517218770230957e-06,9.518852103563662e-20,1.0679682010780633e-05,2.2530725609589434e-06,1.3635481903399946e-20,1.0248860579834908e-05,2.2530725609589434e-06,1.3635481903399946e-20,1.0248860579834908e-05,-16.977315754707732
"Union County, Kentucky",21225,14880,11.0,7.39247311827957e-05,1,0,6.711851450583127e-05,2.9642618786243015e-05,0.00010512408474319248,6.949062037225349e-05,3.177230142167901e-05,0.00011090660841744182,6.930418481971194e-05,3.280585531687024e-05,0.00010971574957982424,6.930418481971194e-05,3.280585531687024e-05,0.00010971574957982424,-9.512463128582757
"Union County, Mississippi",28145,28311,0.0,0.0,0,1,1.5242912760061404e-06,5.8728516584176946e-15,5.880418886765505e-06,1.2330045574497338e-06,4.994752755493903e-17,5.423933469245191e-06,1.0169706930713143e-06,1.6260215870297693e-18,4.491821621456619e-06,1.0169706930713143e-06,1.6260215870297693e-18,4.491821621456619e-06,-16.977315754707732
"Union County, New Jersey",34039,555630,230.0,4.13944531432788e-05,0,0,4.132965435638432e-05,3.6082341260491604e-05,4.676687806554613e-05,4.135579413832832e-05,3.614773204037452e-05,4.665994598021169e-05,4.1357823354638826e-05,3.621289988805359e-05,4.669154886020885e-05,4.1357823354638826e-05,3.621289988805359e-05,4.669154886020885e-05,-10.092363668155807
"Union County, New Mexico",35059,4183,0.0,0.0,0,1,7.511227991702585e-06,1.5345772660096097e-18,2.9437717220198396e-05,6.309934270873138e-06,3.8692845412577057e-17,2.8039654427237116e-05,5.47863418776747e-06,1.2596022919123943e-18,2.5641887753235863e-05,5.47863418776747e-06,1.2596022919123943e-18,2.5641887753235863e-05,-16.977315754707732
"Union County, North Carolina",37179,226606,68.0,3.000803156138849e-05,0,0,2.9946012893736318e-05,2.3033312584702728e-05,3.7162077783292605e-05,2.9991427593227747e-05,2.3069553730343244e-05,3.7274662385531024e-05,2.9937499845026448e-05,2.282908833174969e-05,3.708006559492362e-05,2.9937499845026448e-05,2.282908833174969e-05,3.708006559492362e-05,-10.41404549341943
"Union County, Ohio",39159,55457,0.0,0.0,0,1,8.277877462562858e-07,1.9488627167475103e-14,3.2178978441561683e-06,6.22528737422198e-07,6.798841618842682e-19,2.7166840244059505e-06,5.496425684567949e-07,4.909047617430491e-19,2.4475542269506126e-06,5.496425684567949e-07,4.909047617430491e-19,2.4475542269506126e-06,-16.977315754707732
"Union County, Oregon",41061,26087,0.0,0.0,0,1,1.6917821592152792e-06,9.16519484064428e-15,6.45328469227998e-06,1.2533388463169252e-06,1.5144169865254879e-18,5.458663580561342e-06,1.1182156842651762e-06,4.02815248927704e-19,4.878669826053359e-06,1.1182156842651762e-06,4.02815248927704e-19,4.878669826053359e-06,-16.977315754707732
"Union County, Pennsylvania",42119,45565,17.0,3.730933830791177e-05,0,0,3.6505734690209254e-05,2.0843344590181788e-05,5.3811397799365555e-05,3.675658119789407e-05,2.070436226089928e-05,5.438852686672976e-05,3.687578708622307e-05,2.0808349492012978e-05,5.439656264378796e-05,3.687578708622307e-05,2.0808349492012978e-05,5.439656264378796e-05,-10.196266905868058
"Union County, South Carolina",45087,27673,0.0,0.0,0,1,1.607806552173084e-06,8.515729041115768e-16,6.3584960078098344e-06,1.1686354970921058e-06,8.370650083993666e-17,5.034832681099391e-06,1.043522485172894e-06,4.653686340720135e-19,4.75328558779219e-06,1.043522485172894e-06,4.653686340720135e-19,4.75328558779219e-06,-16.977315754707732
"Union County, South Dakota",46127,14934,0.0,0.0,0,1,2.789330365006044e-06,4.102786119398944e-14,1.0965779679958521e-05,2.1539299635738303e-06,1.7718668726792708e-17,9.387580515665232e-06,1.8380710110300028e-06,2.616799651801259e-19,8.710836896587361e-06,1.8380710110300028e-06,2.616799651801259e-19,8.710836896587361e-06,-16.977315754707732
