id2,County,Population,log_pop
29207,"Stoddard County, Missouri",29588,10.295124152707759
29209,"Stone County, Missouri",31047,10.343257464336283
29211,"Sullivan County, Missouri",6262,8.742254901886351
29213,"Taney County, Missouri",54735,10.910258637538657
29215,"Texas County, Missouri",25775,10.15716030888516
29217,"Vernon County, Missouri",20723,9.938999473537487
29219,"Warren County, Missouri",33802,10.428275251318173
29221,"Washington County, Missouri",24839,10.120170277588102
29223,"Wayne County, Missouri",13139,9.483340185641822
29225,"Webster County, Missouri",38106,10.54812702903103
29227,"Worth County, Missouri",2024,7.6128310304073565
29229,"Wright County, Missouri",18286,9.813891018724371
29510,"St. Louis city, Missouri",311404,12.648846383514693
30001,"Beaverhead County, Montana",9401,9.148571345578551
30003,"Big Horn County, Montana",13343,9.49874718174242
30005,"Blaine County, Montana",6601,8.79497643168877
30007,"Broadwater County, Montana",5747,8.656433258507741
30009,"Carbon County, Montana",10460,9.255313737618915
30011,"Carter County, Montana",1203,7.0925737159746784
30013,"Cascade County, Montana",81755,11.311482248968687
30015,"Chouteau County, Montana",5759,8.658519127506672
30017,"Custer County, Montana",11924,9.386308454797962
30019,"Daniels County, Montana",1755,7.470224135899966
30021,"Dawson County, Montana",9327,9.140668698726863
30023,"Deer Lodge County, Montana",9085,9.114379980830272
30025,"Fallon County, Montana",3120,8.045588280803528
30027,"Fergus County, Montana",11413,9.3425083355536
30029,"Flathead County, Montana",98082,11.493559142479263
30031,"Gallatin County, Montana",104502,11.556961488959839
30033,"Garfield County, Montana",1310,7.177782416195197
30035,"Glacier County, Montana",13694,9.524713059681009
30037,"Golden Valley County, Montana",831,6.7226297948554485
30039,"Granite County, Montana",3368,8.122074375362217
30041,"Hill County, Montana",16542,9.713657880251851
30043,"Jefferson County, Montana",11853,9.3803362790795
30045,"Judith Basin County, Montana",1940,7.570443252057374
30047,"Lake County, Montana",29758,10.300853282387642
30049,"Lewis and Clark County, Montana",67282,11.116648020721058
30051,"Liberty County, Montana",2409,7.786967002614872
30053,"Lincoln County, Montana",19259,9.865733762924211
30055,"McCone County, Montana",1700,7.438383530044307
30057,"Madison County, Montana",7924,8.977651407818442
30059,"Meagher County, Montana",1827,7.510430556378006
30061,"Mineral County, Montana",4184,8.339023005744759
30063,"Missoula County, Montana",116130,11.662465532239803
30065,"Musselshell County, Montana",4589,8.431417414394833
30067,"Park County, Montana",16114,9.68744373833714
30069,"Petroleum County, Montana",489,6.192362489474872
30071,"Phillips County, Montana",4133,8.326758814511733
30073,"Pondera County, Montana",6084,8.713417653379183
30075,"Powder River County, Montana",1746,7.465082736399547
30077,"Powell County, Montana",6858,8.833171133022866
30079,"Prairie County, Montana",1182,7.074963197966044
30081,"Ravalli County, Montana",42088,10.647517943410643
30083,"Richland County, Montana",11482,9.348535870727583
30085,"Roosevelt County, Montana",11305,9.33300038471207
30087,"Rosebud County, Montana",9287,9.13637085177601
30089,"Sanders County, Montana",11534,9.353054474175359
30091,"Sheridan County, Montana",3648,8.201934351194222
30093,"Silver Bow County, Montana",34553,10.450249656106424
30095,"Stillwater County, Montana",9406,9.149103062504993
30097,"Sweet Grass County, Montana",3623,8.195057690895077
30099,"Teton County, Montana",6056,8.708804795117285
30101,"Toole County, Montana",4977,8.512582578858554
30103,"Treasure County, Montana",692,6.539585955617669
30105,"Valley County, Montana",7539,8.927844826211702
30107,"Wheatland County, Montana",2117,7.6577552711348655
30109,"Wibaux County, Montana",1093,6.996681488176539
30111,"Yellowstone County, Montana",158437,11.97311231694412
31001,"Adams County, Nebraska",31684,10.36356710058417
31003,"Antelope County, Nebraska",6329,8.752897524775305
31005,"Arthur County, Nebraska",469,6.150602768446279
31007,"Banner County, Nebraska",798,6.682108597449809
31009,"Blaine County, Nebraska",484,6.182084906716632
31011,"Boone County, Nebraska",5332,8.5814816812986
31013,"Box Butte County, Nebraska",11194,9.323133199451306
31015,"Boyd County, Nebraska",1982,7.591861714889934
31017,"Brown County, Nebraska",2960,7.992944547318106
31019,"Buffalo County, Nebraska",49383,10.807361514395195
31021,"Burt County, Nebraska",6546,8.786609455061125
31023,"Butler County, Nebraska",8052,8.993675786759683
31025,"Cass County, Nebraska",25767,10.156849882434335
31027,"Cedar County, Nebraska",8671,9.06773940337716
31029,"Chase County, Nebraska",3937,8.278174290943738
31031,"Cherry County, Nebraska",5832,8.671115273688494
31033,"Cheyenne County, Nebraska",10051,9.21542741102474
31035,"Clay County, Nebraska",6163,8.726318950962243
31037,"Colfax County, Nebraska",10414,9.250906333722844
31039,"Cuming County, Nebraska",9016,9.106756055719613
31041,"Custer County, Nebraska",10807,9.287949351303165
31043,"Dakota County, Nebraska",20465,9.926471388926503
31045,"Dawes County, Nebraska",8979,9.102643796520809
31047,"Dawson County, Nebraska",23640,10.070695471520034
31049,"Deuel County, Nebraska",1873,7.5352967024440884
31051,"Dixon County, Nebraska",5762,8.659039915644474
31053,"Dodge County, Nebraska",36757,10.512083962693172
31055,"Douglas County, Nebraska",554995,13.226714383678981
31057,"Dundy County, Nebraska",1831,7.5126175446745105
31059,"Fillmore County, Nebraska",5720,8.651724084373843
31061,"Franklin County, Nebraska",3014,8.01102337918644
31063,"Frontier County, Nebraska",2621,7.8713112033234065
31065,"Furnas County, Nebraska",4787,8.473659189392508
31067,"Gage County, Nebraska",21799,9.989619376165415
31069,"Garden County, Nebraska",1930,7.5652752818989315
31071,"Garfield County, Nebraska",2011,7.606387389772652
31073,"Gosper County, Nebraska",1971,7.58629630715272
31075,"Grant County, Nebraska",641,6.46302945692067
31077,"Greeley County, Nebraska",2399,7.782807262839695
31079,"Hall County, Nebraska",61705,11.030120243887284
31081,"Hamilton County, Nebraska",9186,9.12543586488574
31083,"Harlan County, Nebraska",3473,8.152774052744075
31085,"Hayes County, Nebraska",897,6.799055862058796
31087,"Hitchcock County, Nebraska",2825,7.946263643580541
31089,"Holt County, Nebraska",10250,9.235032984566555
31091,"Hooker County, Nebraska",708,6.56244409369372
31093,"Howard County, Nebraska",6429,8.768574284141687
31095,"Jefferson County, Nebraska",7177,8.878636747430072
31097,"Johnson County, Nebraska",5171,8.550821372396221
31099,"Kearney County, Nebraska",6552,8.787525625532906
31101,"Keith County, Nebraska",8018,8.989444293202451
31103,"Keya Paha County, Nebraska",791,6.673297967767654
31105,"Kimball County, Nebraska",3679,8.210396255104774
31107,"Knox County, Nebraska",8571,9.056139690898883
31109,"Lancaster County, Nebraska",309637,12.643155922601
31111,"Lincoln County, Nebraska",35550,10.478695435231387
31113,"Logan County, Nebraska",772,6.648984550024776
31115,"Loup County, Nebraska",591,6.3818160174060985
31117,"McPherson County, Nebraska",493,6.20050917404269
31119,"Madison County, Nebraska",35015,10.463531820089617
31121,"Merrick County, Nebraska",7828,8.965462328515967
31123,"Morrill County, Nebraska",4787,8.473659189392508
31125,"Nance County, Nebraska",3576,8.182000136293405
31127,"Nemaha County, Nebraska",6971,8.849513965486398
31129,"Nuckolls County, Nebraska",4265,8.35819745992578
31131,"Otoe County, Nebraska",16081,9.685393729854024
31133,"Pawnee County, Nebraska",2652,7.883069351305753
31135,"Perkins County, Nebraska",2898,7.971776122880628
31137,"Phelps County, Nebraska",9266,9.134107065976593
31139,"Pierce County, Nebraska",7159,8.876125585396185
31141,"Platte County, Nebraska",32861,10.400041823264546
31143,"Polk County, Nebraska",5203,8.556990661290303
31145,"Red Willow County, Nebraska",10722,9.280052984387483
31147,"Richardson County, Nebraska",8060,8.994668835500674
31149,"Rock County, Nebraska",1390,7.237059026124737
31151,"Saline County, Nebraska",14331,9.570180302058072
31153,"Sarpy County, Nebraska",179023,12.095269568188662
31155,"Saunders County, Nebraska",21038,9.95408560529922
31157,"Scotts Bluff County, Nebraska",36422,10.502928266655765
31159,"Seward County, Nebraska",17284,9.757536497051824
31161,"Sheridan County, Nebraska",5234,8.562931083090092
31163,"Sherman County, Nebraska",3054,8.024207485778577
31165,"Sioux County, Nebraska",1242,7.124478262493424
31167,"Stanton County, Nebraska",5944,8.690137586397595
31169,"Thayer County, Nebraska",5101,8.537191877922927
31171,"Thomas County, Nebraska",716,6.573680166960646
31173,"Thurston County, Nebraska",7127,8.871645667501872
31175,"Valley County, Nebraska",4184,8.339023005744759
31177,"Washington County, Nebraska",20603,9.933191975242458
31179,"Wayne County, Nebraska",9365,9.144734614878189
31181,"Webster County, Nebraska",3603,8.189522110748094
31183,"Wheeler County, Nebraska",776,6.654152520183219
31185,"York County, Nebraska",13794,9.531988993991236
32001,"Churchill County, Nevada",24198,10.094025264101424
32003,"Clark County, Nevada",2155664,14.583609354710218
32005,"Douglas County, Nevada",48020,10.779372869775244
32007,"Elko County, Nevada",52168,10.862224559073038
32009,"Esmeralda County, Nevada",790,6.672032945461067
32011,"Eureka County, Nevada",1917,7.558516743045645
32013,"Humboldt County, Nevada",16842,9.731631045589937
32015,"Lander County, Nevada",5702,8.648572269472618
32017,"Lincoln County, Nevada",5055,8.528133131454572
32019,"Lyon County, Nevada",53179,10.881418860558535
32021,"Mineral County, Nevada",4449,8.400434630806041
32023,"Nye County, Nevada",43423,10.678744533629564
32027,"Pershing County, Nevada",6560,8.788745881938135
32029,"Storey County, Nevada",4051,8.30671904320269
32031,"Washoe County, Nevada",453616,13.025006304142195
32033,"White Pine County, Nevada",9682,9.178023770499639
32510,"Carson City, Nevada",54742,10.910386518280905
33001,"Belknap County, New Hampshire",60779,11.014999613554915
33003,"Carroll County, New Hampshire",47289,10.764032989294652
33005,"Cheshire County, New Hampshire",75774,11.235510504874226
33007,"Coos County, New Hampshire",32039,10.374709189708955
33009,"Grafton County, New Hampshire",88888,11.395132429263844
33011,"Hillsborough County, New Hampshire",407761,12.91843649743391
33013,"Merrimack County, New Hampshire",148582,11.90889227337708
33015,"Rockingham County, New Hampshire",303251,12.622316124410093
33017,"Strafford County, New Hampshire",127428,11.755306778191846
33019,"Sullivan County, New Hampshire",43004,10.669048413605118
34001,"Atlantic County, New Jersey",270991,12.509840888978259
34003,"Bergen County, New Jersey",939151,13.75273155463363
34005,"Burlington County, New Jersey",449284,13.015410483473799
34007,"Camden County, New Jersey",510150,13.14246007910345
34009,"Cape May County, New Jersey",94430,11.455614098257115
34011,"Cumberland County, New Jersey",153797,11.943388830011683
34013,"Essex County, New Jersey",796914,13.588502047307818
34015,"Gloucester County, New Jersey",292330,12.585638580112649
34017,"Hudson County, New Jersey",677983,13.426877492861868
34019,"Hunterdon County, New Jersey",124676,11.733473651236377
34021,"Mercer County, New Jersey",371023,12.82401933427715
34023,"Middlesex County, New Jersey",837073,13.637666561917003
34025,"Monmouth County, New Jersey",625846,13.346859613427924
34027,"Morris County, New Jersey",498423,13.119204393063162
34029,"Ocean County, New Jersey",592497,13.292101088687465
34031,"Passaic County, New Jersey",507945,13.138128452982711
34033,"Salem County, New Jersey",63436,11.057786802618491
34035,"Somerset County, New Jersey",333751,12.71815048494679
34037,"Sussex County, New Jersey",142522,11.867251652739467
34039,"Union County, New Jersey",555630,13.227857884084957
34041,"Warren County, New Jersey",106617,11.576998252670817
35001,"Bernalillo County, New Mexico",676953,13.42535712555536
35003,"Catron County, New Mexico",3508,8.162801353492073
35005,"Chaves County, New Mexico",65282,11.08647162642358
35006,"Cibola County, New Mexico",27487,10.221468444611173
35007,"Colfax County, New Mexico",12253,9.413526083949446
35009,"Curry County, New Mexico",50280,10.825362662704183
35011,"De Baca County, New Mexico",1793,7.491645473605133
35013,"Doña Ana County, New Mexico",214207,12.274698116200376
35015,"Eddy County, New Mexico",57621,10.961642363572961
35017,"Grant County, New Mexico",28280,10.24991012001051
35019,"Guadalupe County, New Mexico",4376,8.383890344101816
35021,"Harding County, New Mexico",665,6.499787040655854
35023,"Hidalgo County, New Mexico",4302,8.366835309827675
35025,"Lea County, New Mexico",69749,11.152658362663274
35027,"Lincoln County, New Mexico",19429,9.874522074243114
35028,"Los Alamos County, New Mexico",18147,9.806260536775024
35029,"Luna County, New Mexico",24450,10.104385494903019
35031,"McKinley County, New Mexico",74923,11.224216198468563
35033,"Mora County, New Mexico",4504,8.412721169819527
35035,"Otero County, New Mexico",65410,11.088430430955258
35037,"Quay County, New Mexico",8365,9.031811613420924
35039,"Rio Arriba County, New Mexico",40040,10.597634233429156
35041,"Roosevelt County, New Mexico",19082,9.856500761311791
35043,"Sandoval County, New Mexico",142025,11.863758377425327
35045,"San Juan County, New Mexico",115079,11.6533741280205
35047,"San Miguel County, New Mexico",27760,10.231351414620741
35049,"Santa Fe County, New Mexico",148651,11.909356555615187
35051,"Sierra County, New Mexico",11191,9.322865162818028
35053,"Socorro County, New Mexico",17027,9.742555598420644
35055,"Taos County, New Mexico",33065,10.406230600108763
35057,"Torrance County, New Mexico",15302,9.635738817791797
35059,"Union County, New Mexico",4183,8.338783971442199
35061,"Valencia County, New Mexico",75626,11.233555418386214
36001,"Albany County, New York",308846,12.640598049769332
36003,"Allegany County, New York",47077,10.759539838018519
36005,"Bronx County, New York",1455720,14.191011181552966
36007,"Broome County, New York",195334,12.182466192854498
36009,"Cattaraugus County, New York",77677,11.260314482240034
36011,"Cayuga County, New York",77861,11.262680464647342
36013,"Chautauqua County, New York",129504,11.771467047675593
36015,"Chemung County, New York",86322,11.365839769265088
36017,"Chenango County, New York",48579,10.79094661774158
36019,"Clinton County, New York",81073,11.30310526235444
36021,"Columbia County, New York",60989,11.01844879902557
36023,"Cortland County, New York",48070,10.780413560888006
36025,"Delaware County, New York",45523,10.725972971725227
36027,"Dutchess County, New York",294473,12.592942597055895
36029,"Erie County, New York",921046,13.733265259701382
36031,"Essex County, New York",38102,10.54802205317538
36033,"Franklin County, New York",50409,10.827925009546052
36035,"Fulton County, New York",53828,10.893549056861431
36037,"Genesee County, New York",58482,10.976474293565264
36039,"Greene County, New York",47508,10.76865339689413
36041,"Hamilton County, New York",4542,8.421122722665503
36043,"Herkimer County, New York",62613,11.044728203259861
36045,"Jefferson County, New York",114006,11.644006357570587
36047,"Kings County, New York",2629150,14.782171157999189
36049,"Lewis County, New York",26865,10.198579603162921
36051,"Livingston County, New York",64257,11.070645946239251
36053,"Madison County, New York",71329,11.175058255827114
36055,"Monroe County, New York",747727,13.524793217075631
36057,"Montgomery County, New York",49276,10.805192426081865
36059,"Nassau County, New York",1361500,14.124097591095952
36061,"New York County, New York",1643734,14.312481041020533
36063,"Niagara County, New York",211758,12.263199392202056
36065,"Oneida County, New York",231190,12.350995162249783
36067,"Onondaga County, New York",466194,13.052357135488105
36069,"Ontario County, New York",109828,11.606670784655739
36071,"Orange County, New York",379210,12.845845420323304
36073,"Orleans County, New York",41346,10.629730960585263
36075,"Oswego County, New York",118987,11.68676952242866
36077,"Otsego County, New York",60097,11.003715202472089
36079,"Putnam County, New York",98900,11.501864517610803
36081,"Queens County, New York",2333054,14.662688696899437
36083,"Rensselaer County, New York",160070,11.983366498540743
36085,"Richmond County, New York",476015,13.073204645322088
36087,"Rockland County, New York",326780,12.697042440584815
36089,"St. Lawrence County, New York",110038,11.608581039664324
36091,"Saratoga County, New York",227053,12.332938749387496
36093,"Schenectady County, New York",154553,11.948292358565656
36095,"Schoharie County, New York",31317,10.351916360076409
36097,"Schuyler County, New York",18099,9.803611967108871
36099,"Seneca County, New York",34777,10.456711527718735
36101,"Steuben County, New York",96940,11.481847509399367
36103,"Suffolk County, New York",1492583,14.216018734092923
36105,"Sullivan County, New York",74801,11.222586532857163
36107,"Tioga County, New York",48760,10.794665583595208
36109,"Tompkins County, New York",104871,11.56048630239851
36111,"Ulster County, New York",179225,12.096397278721073
36113,"Warren County, New York",64567,11.075458723336263
36115,"Washington County, New York",61800,11.031658643445782
36117,"Wayne County, New York",90798,11.416392537915081
36119,"Westchester County, New York",974542,13.789722896026158
36121,"Wyoming County, New York",40791,10.616216747823795
36123,"Yates County, New York",24923,10.123546350888414
37001,"Alamance County, North Carolina",159688,11.98097719049072
37003,"Alexander County, North Carolina",37428,10.530174366395803
37005,"Alleghany County, North Carolina",10848,9.291736010180177
37007,"Anson County, North Carolina",25448,10.14439243342898
37009,"Ashe County, North Carolina",26924,10.200773361130604
37011,"Avery County, North Carolina",17516,9.770870027921289
37013,"Beaufort County, North Carolina",47526,10.769032208692334
37015,"Bertie County, North Carolina",19854,9.896160777149667
37017,"Bladen County, North Carolina",33741,10.426468994072131
37019,"Brunswick County, North Carolina",126953,11.751572218204535
37021,"Buncombe County, North Carolina",256088,12.453276414393205
37023,"Burke County, North Carolina",88851,11.39471608844349
37025,"Cabarrus County, North Carolina",201590,12.21399121077447
37027,"Caldwell County, North Carolina",81449,11.307732336483982
37029,"Camden County, North Carolina",10418,9.251290358305138
37031,"Carteret County, North Carolina",68890,11.140266308587242
37033,"Caswell County, North Carolina",22910,10.039328775447542
37035,"Catawba County, North Carolina",156459,11.960549273808702
37037,"Chatham County, North Carolina",72243,11.187790715467797
37039,"Cherokee County, North Carolina",27905,10.236561163222534
37041,"Chowan County, North Carolina",14383,9.573802232603889
37043,"Clay County, North Carolina",10915,9.297893268984044
37045,"Cleveland County, North Carolina",97144,11.483949692733654
37047,"Columbus County, North Carolina",56505,10.942084408794251
37049,"Craven County, North Carolina",103445,11.546795349477843
37051,"Cumberland County, North Carolina",327127,12.698103753684602
37053,"Currituck County, North Carolina",25809,10.158478547289457
37055,"Dare County, North Carolina",35964,10.490273717104664
37057,"Davidson County, North Carolina",164926,12.013252167434823
37059,"Davie County, North Carolina",42013,10.645734373182417
37061,"Duplin County, North Carolina",58969,10.984767161075625
37063,"Durham County, North Carolina",306212,12.632032951509657
37065,"Edgecombe County, North Carolina",53318,10.884029264211806
37067,"Forsyth County, North Carolina",371511,12.825333752392037
37069,"Franklin County, North Carolina",64705,11.077593757255771
37071,"Gaston County, North Carolina",216965,12.287491329191333
37073,"Gates County, North Carolina",11478,9.348187438668308
37075,"Graham County, North Carolina",8558,9.054621796976763
37077,"Granville County, North Carolina",59031,10.985818008629956
37079,"Greene County, North Carolina",21168,9.960245886354738
37081,"Guilford County, North Carolina",521330,13.16413851753695
37083,"Halifax County, North Carolina",51766,10.854488842085678
37085,"Harnett County, North Carolina",130881,11.782043792394182
37087,"Haywood County, North Carolina",60682,11.013402392708365
37089,"Henderson County, North Carolina",114209,11.645785382205602
37091,"Hertford County, North Carolina",24136,10.091459780838896
37093,"Hoke County, North Carolina",53262,10.882978410296374
37095,"Hyde County, North Carolina",5517,8.61558951327243
37097,"Iredell County, North Carolina",172916,12.060561206429817
37099,"Jackson County, North Carolina",42241,10.651146592342338
37101,"Johnston County, North Carolina",191450,12.16238195690544
37103,"Jones County, North Carolina",9845,9.194718991073225
37105,"Lee County, North Carolina",59616,10.995679273401315
37107,"Lenoir County, North Carolina",57307,10.956178059290277
37109,"Lincoln County, North Carolina",81168,11.30427635980647
37111,"McDowell County, North Carolina",45075,10.716083048071518
37113,"Macon County, North Carolina",34376,10.44511392545483
37115,"Madison County, North Carolina",21340,9.968338524855744
37117,"Martin County, North Carolina",23172,10.050699932216515
37119,"Mecklenburg County, North Carolina",1054835,13.868894914556579
37121,"Mitchell County, North Carolina",15126,9.624170396415975
37123,"Montgomery County, North Carolina",27418,10.218955010995845
37125,"Moore County, North Carolina",95776,11.469767410652425
37127,"Nash County, North Carolina",94005,11.451103251326886
37129,"New Hanover County, North Carolina",223483,12.31709062750303
37131,"Northampton County, North Carolina",20000,9.903487552536127
37133,"Onslow County, North Carolina",187136,12.13959090422934
37135,"Orange County, North Carolina",141796,11.86214468393758
37137,"Pamlico County, North Carolina",12821,9.4588397305527
37139,"Pasquotank County, North Carolina",39864,10.593228939961241
37141,"Pender County, North Carolina",59090,10.98681698433972
37143,"Perquimans County, North Carolina",13335,9.498147436616115
37145,"Person County, North Carolina",39284,10.578572590277664
37147,"Pitt County, North Carolina",177220,12.085147177601293
37149,"Polk County, North Carolina",20334,9.920049640835106
37151,"Randolph County, North Carolina",143416,11.873504776934675
37153,"Richmond County, North Carolina",44939,10.713061293600333
37155,"Robeson County, North Carolina",133235,11.7998697653351
37157,"Rockingham County, North Carolina",91393,11.42292416807609
37159,"Rowan County, North Carolina",139933,11.848919015611015
37161,"Rutherford County, North Carolina",66421,11.103768550523514
37163,"Sampson County, North Carolina",63124,11.052856324868022
37165,"Scotland County, North Carolina",35244,10.470050580986621
37167,"Stanly County, North Carolina",60791,11.015197030681492
37169,"Stokes County, North Carolina",46097,10.738503150945302
37171,"Surry County, North Carolina",72113,11.185989612151785
37173,"Swain County, North Carolina",14346,9.571226436686379
37175,"Transylvania County, North Carolina",33482,10.41876325997573
37177,"Tyrrell County, North Carolina",4141,8.328692583545568
37179,"Union County, North Carolina",226606,12.33096810560149
37181,"Vance County, North Carolina",44244,10.697475048022145
37183,"Wake County, North Carolina",1046791,13.861239851970293
37185,"Warren County, North Carolina",19907,9.898826707653933
37187,"Washington County, North Carolina",12195,9.40878131065002
37189,"Watauga County, North Carolina",53922,10.89529383688643
37191,"Wayne County, North Carolina",124150,11.729245790936313
37193,"Wilkes County, North Carolina",68740,11.138086550403825
37195,"Wilson County, North Carolina",81661,11.31033181069621
37197,"Yadkin County, North Carolina",37532,10.53294918140994
37199,"Yancey County, North Carolina",17678,9.780076207620894
38001,"Adams County, North Dakota",2305,7.742835955430749
38003,"Barnes County, North Dakota",10926,9.298900548955663
38005,"Benson County, North Dakota",6739,8.815666824946216
38007,"Billings County, North Dakota",934,6.839476438228843
38009,"Bottineau County, North Dakota",6579,8.791638037085997
38011,"Bowman County, North Dakota",3241,8.083637203141548
38013,"Burke County, North Dakota",2198,7.6953031349635665
38015,"Burleigh County, North Dakota",94487,11.456217537881178
38017,"Cass County, North Dakota",175249,12.073963098746463
38019,"Cavalier County, North Dakota",3827,8.249836485425702
38021,"Dickey County, North Dakota",5064,8.529911963824013
38023,"Divide County, North Dakota",2413,7.7886260656250315
38025,"Dunn County, North Dakota",4366,8.38160253710989
38027,"Eddy County, North Dakota",2358,7.765569081097317
38029,"Emmons County, North Dakota",3346,8.11552088154677
38031,"Foster County, North Dakota",3303,8.10258642539079
38033,"Golden Valley County, North Dakota",1817,7.504942068396171
38035,"Grand Forks County, North Dakota",71083,11.17160348734305
38037,"Grant County, North Dakota",2377,7.773594467360194
38039,"Griggs County, North Dakota",2277,7.7306140660637395
38041,"Hettinger County, North Dakota",2629,7.874358824729881
38043,"Kidder County, North Dakota",2414,7.789040401657477
38045,"LaMoure County, North Dakota",4111,8.321421586897879
38047,"Logan County, North Dakota",1941,7.57095858316901
38049,"McHenry County, North Dakota",5963,8.693328989123106
38051,"McIntosh County, North Dakota",2656,7.884576510596324
38053,"McKenzie County, North Dakota",12621,9.44311737225863
38055,"McLean County, North Dakota",9729,9.182866394975427
38057,"Mercer County, North Dakota",8694,9.070388411548738
38059,"Morton County, North Dakota",30809,10.335562134069491
38061,"Mountrail County, North Dakota",10242,9.234252192022495
38063,"Nelson County, North Dakota",2960,7.992944547318106
38065,"Oliver County, North Dakota",1870,7.533693709848633
38067,"Pembina County, North Dakota",7069,8.863474306170954
38069,"Pierce County, North Dakota",4267,8.358666283188
38071,"Ramsey County, North Dakota",11547,9.354180941951856
38073,"Ransom County, North Dakota",5404,8.59489469908009
38075,"Renville County, North Dakota",2550,7.843848638152472
38077,"Richland County, North Dakota",16353,9.70216664573239
38079,"Rolette County, North Dakota",14659,9.59280976029003
38081,"Sargent County, North Dakota",3890,8.266164436612492
38083,"Sheridan County, North Dakota",1322,7.186901020411631
38085,"Sioux County, North Dakota",4469,8.404919948933452
38087,"Slope County, North Dakota",763,6.637258031284457
38089,"Stark County, North Dakota",31199,10.348141322001869
38091,"Steele County, North Dakota",1962,7.581719640125308
38093,"Stutsman County, North Dakota",21128,9.958354453976968
38095,"Towner County, North Dakota",2263,7.724446645633537
38097,"Traill County, North Dakota",8030,8.990939806940807
38099,"Walsh County, North Dakota",10904,9.296884973376368
38101,"Ward County, North Dakota",70210,11.159246030011294
38103,"Wells County, North Dakota",4098,8.318254328798846
38105,"Williams County, North Dakota",34337,10.44397876895787
39001,"Adams County, Ohio",27907,10.236632832397653
39003,"Allen County, Ohio",103742,11.549662326686201
39005,"Ashland County, Ohio",53652,10.89027402602198
39007,"Ashtabula County, Ohio",98231,11.495077126806448
39009,"Athens County, Ohio",66186,11.100224239197436
39011,"Auglaize County, Ohio",45894,10.73408966854992
39013,"Belmont County, Ohio",68673,11.137111387860115
39015,"Brown County, Ohio",43759,10.686452584915193
39017,"Butler County, Ohio",377537,12.841423856113265
39019,"Carroll County, Ohio",27669,10.228067931903828
39021,"Champaign County, Ohio",38747,10.564808612429621
39023,"Clark County, Ohio",134786,11.811443614500007
39025,"Clermont County, Ohio",203022,12.221069626536082
39027,"Clinton County, Ohio",41902,10.643088837467957
39029,"Columbiana County, Ohio",103685,11.54911273573194
39031,"Coshocton County, Ohio",36602,10.507858162705228
39033,"Crawford County, Ohio",42083,10.647399137646048
39035,"Cuyahoga County, Ohio",1249352,14.038135574862748
39037,"Darke County, Ohio",51778,10.854720627607847
39039,"Defiance County, Ohio",38158,10.549490713287256
39041,"Delaware County, Ohio",196463,12.188229397396299
39043,"Erie County, Ohio",75107,11.226669042463126
39045,"Fairfield County, Ohio",152597,11.935555738399406
39047,"Fayette County, Ohio",28676,10.263815814972762
39049,"Franklin County, Ohio",1264518,14.050201579866286
39051,"Fulton County, Ohio",42514,10.657588712433071
39053,"Gallia County, Ohio",30015,10.309452535685944
39055,"Geauga County, Ohio",94060,11.451688155499038
39057,"Greene County, Ohio",164765,12.012275495261195
39059,"Guernsey County, Ohio",39063,10.572931006396837
39061,"Hamilton County, Ohio",809099,13.603676561853998
39063,"Hancock County, Ohio",75872,11.236802988865133
39065,"Hardin County, Ohio",31474,10.35691708716081
39067,"Harrison County, Ohio",15307,9.636065519091707
39069,"Henry County, Ohio",27629,10.22662122471816
39071,"Highland County, Ohio",43029,10.669629585962323
39073,"Hocking County, Ohio",28340,10.252029513244672
39075,"Holmes County, Ohio",43936,10.690489308567697
39077,"Huron County, Ohio",58439,10.975738754150811
39079,"Jackson County, Ohio",32505,10.389149202638569
39081,"Jefferson County, Ohio",66704,11.108020200120578
39083,"Knox County, Ohio",60814,11.015575304605662
39085,"Lake County, Ohio",228614,12.339790270812319
39087,"Lawrence County, Ohio",60872,11.01652857785636
39089,"Licking County, Ohio",172198,12.056400256506462
39091,"Logan County, Ohio",45165,10.718077729583944
39093,"Lorain County, Ohio",306365,12.632532480558844
39095,"Lucas County, Ohio",432488,12.977309859304412
39097,"Madison County, Ohio",43419,10.678652412305714
39099,"Mahoning County, Ohio",230008,12.345869369909128
39101,"Marion County, Ohio",65096,11.083618382376493
39103,"Medina County, Ohio",177221,12.085152820289357
39105,"Meigs County, Ohio",23125,10.048669562380626
39107,"Mercer County, Ohio",40909,10.61910536672344
39109,"Miami County, Ohio",104679,11.558653803675258
39111,"Monroe County, Ohio",14210,9.561701221091147
39113,"Montgomery County, Ohio",531239,13.18296729312404
39115,"Morgan County, Ohio",14804,9.602652693506046
39117,"Morrow County, Ohio",35036,10.464131383282979
39119,"Muskingum County, Ohio",86068,11.362892960473342
39121,"Noble County, Ohio",14294,9.567595147779924
39123,"Ottawa County, Ohio",40636,10.612409652211436
39125,"Paulding County, Ohio",18865,9.84506363239841
39127,"Perry County, Ohio",35927,10.48924438093555
39129,"Pickaway County, Ohio",57565,10.960670023107765
39131,"Pike County, Ohio",28160,10.245657810271979
39133,"Portage County, Ohio",161921,11.994863840951496
39135,"Preble County, Ohio",41247,10.627333661845343
39137,"Putnam County, Ohio",34056,10.435761507507989
39139,"Richland County, Ohio",121107,11.704429731338836
39141,"Ross County, Ohio",77000,11.251560700835821
39143,"Sandusky County, Ohio",59330,10.990870359252689
39145,"Scioto County, Ohio",76088,11.239645844162222
